"segment_id","speaker","startTime","endTime","sentence"
"740","I","01:44:13","01:44:15","Wie schätzt ihr so ein System ein?"
"741","I","01:44:15","01:44:18","Wo seht ihr da Potenziale, Herausforderungen?"
"742","P2","01:44:20","01:44:22","Potenzial sehe ich auf jeden Fall."
"743","P2","01:44:22","01:44:32","Potenzial sehe ich Fall eben so, wie es bis jetzt auf mich wirkt."
"744","P2","01:44:33","01:44:53","Wäre es trotz alledem vielleicht besser, man könnte das Datenmodell der KI zeigen, dann wäre sie sehr wahrscheinlich ungemein treffsicher, auch wenn es auf Deutsch ist, auch wenn sie eigentlich auch sinnentsprechend sind."
"745","P2","01:44:53","01:45:08","Die Bezeichnungen gibt es natürlich Überschneidungen, Ich denke jetzt eben an Fremdfertigung, die hat einen Wareneingang, ein Bestellprozess hat auch einen Wareneingang, solche Fehler zu vermeiden."
"746","P2","01:45:09","01:45:13","Das würde er sicher nicht machen, wenn er das Datenmodell besser kennen würde."
"747","P2","01:45:14","01:45:26","Also eigentlich wie ein Organigramm, Aber ja, es ist."
"748","P2","01:45:27","01:45:34","Ich kann nur sagen, für mich geht es in die richtige Richtung, aber Vertrauen könnte aber keines aufbauen auf meiner Seite."
"749","P2","01:45:34","01:45:37","Also ich müsste ihn latent überprüfen, verstehe."
"750","P1","01:45:38","01:45:41","Bei mir genauso Potenzial riesig."
"751","P1","01:45:45","01:45:46","Überrascht, dass es nicht funktioniert."
"752","P1","01:45:46","01:45:48","Eigentlich auch nicht, also nicht funktioniert."
"753","P1","01:45:48","01:45:58","Es funktioniert wahrscheinlich vieles, aber wenn das Resultat nicht stimmt, dann vertrauen keines und entsprechend kann er wenig."
"754","P1","01:45:59","01:45:59","Und."
"755","P1","01:46:02","01:46:16","Was ich befürchtet habe und auch so eintrifft, ist, wenn der Feldname bekannt sein muss, selbst wenn man ihm das alles beibringen muss, dann bin ich nahe bei, kann sie auch hermachen."
"756","P1","01:46:17","01:46:33","Du musst auch den Namen suchen oder weißt es und Wenn es so viel Input braucht, dann bauen wir uns damit ein zweites System, das wahrscheinlich gleich viel Aufwand braucht, wie wenn er es einfach von sich aus macht."
"757","P1","01:46:34","01:46:57","Langfristig natürlich, wenn der irgendwann das alles kann, okay, aber für mich so bisschen ernüchternd, ohne dass hier Softfolio, unser ERP Integrator, dem all sein Wissen rein spült, können wir es einfach so als Klette, die wir da drauf pappen, nicht selber nutzen."
"758","I","01:46:57","01:46:58","Verstehe."
"759","P1","01:46:58","01:47:00","Also entfaltet nicht den Wert."
"760","P1","01:47:00","01:47:13","Wahrscheinlich müsste man mit so einer Idee zum ERP Lieferant gehen, der da sehr viel schneller seine Logik reinpflanzen könnte."
"761","I","01:47:13","01:47:17","Ja, weil genau dieses Domain Knowledge ist halt das, was ihm fehlt."
"762","I","01:47:17","01:47:20","Also ich hab versucht, es ihm so viel wie möglich zur Verfügung zu stellen."
"763","I","01:47:20","01:47:27","Oder was ich meinte mit diesem Katalog, den er hat, das ist eigentlich genau so ein Organigramm ist auch so eine Grafik, Graphenstruktur."
"764","I","01:47:27","01:47:47","Natürlich kann man da, wie er den Graphen absucht, das kann man alles optimieren und so weiter und das bringt auch sicherlich was, aber schlussendlich hat er nur die Tabellennamen und aus denen zieht er halt alle Schlüsse zusammen oder er hat nicht dieses wirkliche produktionsspezifische Wissen, wie ihr das habt und das ist sicherlich etwas, was fehlt."
"765","I","01:47:47","01:47:51","Was, wenn man das integrieren könnte, sicherlich seine Performance verbessern würde."
"766","P1","01:47:53","01:47:54","Würde ihm das Handbuch helfen?"
"767","P1","01:47:54","01:47:56","Kennt er das Handbuch?"
"768","I","01:47:56","01:47:57","Er kennt es tatsächlich nicht."
"769","I","01:47:58","01:47:59","Also es wäre sicherlich super spannend."
"770","P1","01:48:00","01:48:13","Wir hatten es davon die Tabellen oder die Feldbezeichnungen auch nicht enthalten, aber viele Zusammenhänge, zum Beispiel, wo gibt es überall Liefertermine?"
"771","P1","01:48:13","01:48:19","Das steht dann in Textform da drin, das ist das in der Fremdfertigung beim Wareneingang, wo auch immer gibt."
"772","I","01:48:20","01:48:22","Das wäre wirklich sehr schön."
"773","P1","01:48:22","01:48:23","Würde das helfen?"
"774","P1","01:48:23","01:48:24","Das habe ich dir glaube ich weiß."
"775","I","01:48:24","01:48:28","Nicht, ob geschickt, aber ja, das wäre super spannend."
"776","I","01:48:28","01:48:36","Was halt spannend ist bei mir jetzt vor allem war der Transfer von einer einfachen Datenbank hin zu einem richtigen ERP, oder?"
"777","I","01:48:36","01:48:48","Und die einfache, das war halt auch, also es war ein Webshop sozusagen, das heißt, man hatte auch Lieferungen, Bestellungen, man hatte Kunden, Mitarbeiter und so weiter, aber der ganze Scope war viel kleiner."
"778","I","01:48:48","01:48:55","Ich glaube es waren so 16, 19 Tabellen und bei euch sind es über 900, das heißt, wie schaffst du es dort ein effizientes Abbild zu bauen?"
"779","I","01:48:56","01:49:00","Damit der Agent tatsächlich versteht, wie er sich durch die Umgebung navigieren soll."
"780","P2","01:49:02","01:49:09","Mir ist aufgefallen, wenn ich das einbringen darf, er ist da manchmal auf temporäre Tabellen gestoßen bei der Analyse."
"781","P2","01:49:09","01:49:28","Das ist natürlich superquart, weil es gibt von vielen Tabellen gibt es ein Pendant mit einem TKHK als eine temporäre Tabelle und diese Tabelle schreibt er Antworten, aber dann werden die wieder gelöscht."
"782","P2","01:49:29","01:49:36","Also das sind auch Tabellen in der ganzen Konstruktion, die man nur zwischendurch mal braucht."
"783","P2","01:49:37","01:49:52","Und darum denke ich eben ein bisschen, einblick in das Datenmodell würde sehr wahrscheinlich viel bringen, dass er weiß, nein, die temporären gucke ich gar nicht in die Systemtabellen braucht er auch nicht, oder?"
"784","P2","01:49:52","01:49:55","Weil wenn du sagst 100 dann sind das mit allem drum und dran."
"785","I","01:49:55","01:50:02","Genau, Wir sind jetzt gerade eh fertig."
"786","I","01:50:02","01:50:04","Ich glaube, ich kann das sogar stoppen hier."
"787","I","01:50:04","01:50:06","Mal schauen, ob mein Speicher das aushält."
"788","I","01:50:07","01:50:07","Genau."
"789","I","01:50:08","01:50:13","Vielleicht jetzt noch mal eben zu dieser Frage bezüglich Trust und Decision Impact."
"790","I","01:50:13","01:50:31","Ich habe es mir so ein bisschen auf Englisch notiert, weil ich sie auf Englisch schreibe, Aber wo waren Punkte, wo entweder Vertrauen gebrochen wurde, wo vielleicht ein Aha Moment war, wo irgendwelche bestimmte Momente, wo ihr dachtet, hey, das war ich cool oder eben überhaupt nicht cool oder wie auch immer."
"791","P1","01:50:32","01:50:39","Also was gut ist, wenn die Antwort stimmt, logischerweise, das weiß ich aber nicht Zwang zwingend."
"792","P1","01:50:39","01:50:50","Dort hilft aber, wenn ich sehe, wo er es her hat, also die ganze Erklärung nicht, dass ich sie immer brauche, aber wenn ich mir irgendwo ein bisschen unsicher wäre zu schauen können, schaut der am richtigen Ort."
"793","P1","01:50:50","01:50:55","Das hilft und absoluter Abbruch von Vertrauen."
"794","P1","01:50:56","01:51:01","Wenn Erfindungen auftauchen, falsche Schlüsselwerte."
"795","I","01:51:06","01:51:07","Den es."
"796","P1","01:51:07","01:51:14","Nicht gibt, dann denke ich, da könnte ein Affe sitzen und schick irgendwas raus."
"797","P1","01:51:16","01:51:23","Also am vertrauenswürdigsten fand ich, wenn ich hier sehe, der schaut am richtigen Ort."
"798","I","01:51:24","01:51:27","OK, Also wirklich diese internal working steps."
"799","P1","01:51:27","01:51:30","Sozusagen, ja, wobei ich die eigentlich gar nicht sehen will."
"800","P1","01:51:31","01:51:40","Bei ChatGPT will ich nicht wissen, wo der das her hat, weil für ein gutes System, das ich nutze, müsste das Vertrauen halt schon da sein."
"801","I","01:51:40","01:51:42","Klar, verstehe ich natürlich."
"802","I","01:51:43","01:51:53","Und so grundsätzlich diese Vorgehensweise, dass man über so ein Sprachmodell mit seinen Daten interagiert, unter den Annahmen, dass es genaue Antworten sind."
"803","I","01:51:54","01:51:57","Wo seht ihr das Potenzial konkret bei Luise und Dina?"
"804","I","01:51:58","01:52:00","Wer würde das nutzen?"
"805","I","01:52:00","01:52:05","Wäre das eher auf strategischer Ebene, technischer Ebene, Mitarbeiterebene?"
"806","I","01:52:05","01:52:08","Wo seht ihr das Potenzial von so einer Lösung?"
"807","P1","01:52:09","01:52:10","Ich glaube überall."
"808","P1","01:52:11","01:52:32","Ich würde es nutzen, zwar für andere Dinge als ein Mein Co Geschäftsführer zum Beispiel, der ist überhaupt nicht in solchen Dingen drin, aber der fände es vielleicht umso cooler, wenn der Rolli da jetzt Er bedient das ERP nur das, was er kann, weil er halt nicht mehr kann."
"809","P1","01:52:32","01:52:38","Und das würde ihm wahrscheinlich ermöglichen, größer zu nutzen."
"810","P1","01:52:38","01:52:42","Genau, ich ebenso und ich denke auch unsere Mitarbeiter."
"811","P1","01:52:43","01:52:49","Also heute musste er wissen, wo er klicken muss, damit er zum Beispiel ein Dokument findet."
"812","P1","01:52:49","01:52:53","Und wenn er einfach sagen könnte, welches Dokument gibt es zum Matrikel XY."
"813","I","01:52:55","01:52:56","Also."
"814","P1","01:52:56","01:53:08","Die Eltern der Thierry, wir haben Leute, die bedienen keinen Computer, die werden das nie benutzen, aber wir haben auch junge, schlaue Leute, die das wahrscheinlich recht cool fänden für weniger strategisches."
"815","P1","01:53:09","01:53:11","Die wären eher hier oben."
"816","P1","01:53:12","01:53:17","Leute, die das ERP heute wenig nutzen, wären eher irgendwie hier."
"817","P1","01:53:17","01:53:22","Also die würden schon einen Schritt hoch machen und ich denke, ich würde hier hinten sehr viel Zeit verbringen."
"818","P1","01:53:25","01:53:25","Weiß ich nicht."
"819","P1","01:53:25","01:53:28","Aus Informatiksicht ist das nochmal was anderes."
"820","P2","01:53:28","01:53:40","Ja, für mich wäre es natürlich sehr attraktiv, wenn er mir sagen könnten könnte welche Tabellen beinhalten die Werte zur folgenden Sachfrage?"
"821","P2","01:53:41","01:53:56","Sonst ich muss das immer selber Ich denke und die letzte Übung da mit diesen Zeiten, da muss man ja auch eben systemisch betrachten."
"822","P2","01:53:56","01:54:11","Wie macht das eigentlich die Applikation zu unterscheiden zwischen einer Materialrückmeldungen, einer Zeitrückmeldung, blablabla, Da muss ich auch einen Moment in die Tabelle gucken und das wäre schon toll."
"823","I","01:54:11","01:54:16","Also so bisschen eigentlich fast solche Fragen dann, wo du Hey, in welchen?"
"824","I","01:54:17","01:54:30","Okay, also so als Assistenz on the way, aber nicht komplett abgegeben, so human out of the loop, sagen wir, also dass du das Denken komplett deck hast, überlässt, aber einfach im Prinzip nur so als Assistent hast Hey, was war noch mal die Zahl?"
"825","I","01:54:30","01:54:31","Und dann kriegst du sie so zurück."
"826","P2","01:54:31","01:54:38","Ja, das denke ich auch für diesen Level 4, wenn man Fragen könnte du wo bekomme ich die durchschnittlichen Seiten her?"
"827","P2","01:54:38","01:54:44","Und der kann mir dann einen Speisezettel machen."
"828","P2","01:54:48","01:54:51","Das wäre sicher auch attraktiv sich sehr cool."
"829","I","01:54:52","01:54:56","Das deckt eigentlich auch tatsächlich schon die meisten Punkte ab."
"830","I","01:54:56","01:55:04","Ich habe jetzt noch dieses eine Formular da vorbereitet gehabt, aber wir sind jetzt auch schon seit einer Weile dran Ich weiß nicht, ob ihr noch Zeit habt oder Lust habt."
"831","I","01:55:05","01:55:11","Es geht im Prinzip darum, diese Nutzerakzeptanz eigentlich zu testen oder zu prüfen."
"832","I","01:55:11","01:55:14","Ich habe es jetzt hier, ich kann dir sonst auch den Link schicken."
"833","I","01:55:14","01:55:22","Ich wäre super dankbar, wenn du es ausführen könntest, könntest einfach das im Prinzip noch mal qualitativ zu oder quantitativ zu belegen, das Ganze."
"834","I","01:55:22","01:55:25","Ich weiß auch nicht, wie es mit meinem Rechner aussieht, ob der das noch hält."
"835","P1","01:55:25","01:55:26","Acht."
"836","I","01:55:26","01:55:26","Auch acht."
"837","I","01:55:26","01:55:29","Also ich kann es dir auch schicken, wie lang?"
"838","I","01:55:29","01:55:31","Fünf bis zehn Minuten, würde ich sagen."
"839","P1","01:55:31","01:55:32","Vielleicht auch schneller."
"840","P1","01:55:37","01:55:39","Gehe ich jetzt davon aus, wie er heute ist."
"841","P1","01:55:40","01:55:42","Genau, wie er sein sollte, wie er heute ist."
"842","P1","01:55:51","01:55:54","Grundsätzlich ja, aber halt nicht in der heutigen Form."
"843","P1","01:55:58","01:55:59","Darf ich so beantworten?"
"844","I","01:55:59","01:56:00","Ja klar, gerne."
"845","P1","01:56:07","01:56:09","Weil ich halt tippen muss."
"846","I","01:56:23","01:56:23","Hier ist."
"847","P1","01:56:23","01:56:25","Das NASA tlx abgeändert."
"848","I","01:56:26","01:56:27","Genau, ja."
"849","P1","01:56:54","01:56:55","Kann ich nicht beurteilen."
"850","P1","01:56:56","01:56:58","Haben wir die Infrastruktur sowas."
"851","P2","01:57:02","01:57:03","Grundsätzlich schon."
"852","I","01:57:04","01:57:12","Also es ist jetzt auf Status Quo sozusagen aufgebaut, also alles, es zum Funktionieren zu bringen, habe ich sozusagen gebaut."
"853","P1","01:57:40","01:57:41","Moment nicht."
"854","P1","01:57:43","01:57:48","Ist halt ein bisschen jetzt klar Zwischenput, was ich hier eingebe, aber."
"855","P1","01:58:11","01:58:14","Das ist halt auch so wie es heute ist Eigentlich nicht, aber grundsätzlich ja."
"856","P1","01:58:15","01:58:17","Deswegen, ich weiß nicht, ob die Auswertung dir danach hilft."
"857","I","01:58:20","01:58:27","Ich glaube, es ist gut, dann zu belegen, hey, in die Richtung sollte man die weiter forschen jetzt in meinem Fall oder weiterentwickeln."
"858","P1","01:58:42","01:58:44","Das verzehrt halt das Ganze."
"859","I","01:59:02","01:59:03","Perfekt."
"860","I","01:59:03","01:59:04","Vielen, vielen lieben Dank."
"861","I","01:59:05","01:59:08","Genau, somit sind wir, glaube ich, auch schon am Ende."
"862","I","01:59:08","01:59:09","Also hat jetzt ein bisschen länger gedauert."
"863","I","01:59:09","01:59:10","Ich hoffe, das ist in Ordnung."
"864","I","01:59:10","01:59:18","Aber wirklich nochmal vielen Dank für die Zeit heute und auch, dass sie mir das zur Verfügung gestellt habt, dass ich darin rumbauen darf."
"865","I","01:59:19","01:59:47","War super spannend, aber ultra viel gelernt, weil es ist halt nicht so eine einfache Translation von einer einfachen Datenbank zu der Produktion, wo so viele Granularitäten auch wichtig sind, genaue Anfragen zu Und eben es war halt jetzt bei mir auch immer eine Balance zwischen einmal dem spezifischen, auf euch konkret angepasst und gleichzeitig einem generischen System, was du einfach plug and play eine Datenbank anschließen kannst."
"866","I","01:59:47","01:59:50","Und jetzt bei diesem generischen Konzept bin ich jetzt."
"867","I","01:59:50","02:00:06","Das heißt, du musst wirklich nur sagen, hey, das ist der Zugang zu der Datenbank und es funktioniert direkt und baut eben diesen Katalog von alleine auf, kann dann im Prinzip direkt auf dem Niveau eigentlich querien bei kleineren Datenbanken noch besser Und das war so ein bisschen das Ziel von dem Ganzen."
"868","I","02:00:06","02:00:18","Aber war jetzt auch super spannend, euer Feedback zu hören und paar Ideen auch zu hören, ohne dass wir zu explorativ wurden, wie das Simon befürchtet hatte, aber war super hilfreich."
"869","I","02:00:18","02:00:24","Ich weiß nicht, ob die Änderungen, die wir jetzt besprochen haben, dann noch in meine Arbeit fließen, aber es ist sicher."
"870","P1","02:00:24","02:00:26","Meine Frage, machst du weiter damit?"
"871","P1","02:00:26","02:00:31","Ihr habt ja irgendwie auch eine Firma, die sowas irgendwann wahrscheinlich nutzen würden."
"872","I","02:00:31","02:00:34","Genau, also vielleicht hat man es an den Farben erkannt."
"873","I","02:00:35","02:00:40","Das ist eben das Corporate Design von dem Startup, das wir gegründet haben, Corpin heißt das."
"874","I","02:00:40","02:00:45","Und da fokussieren wir uns eben auf AI Readiness, die Integration von KI in Unternehmen."
"875","I","02:00:45","02:00:54","Und da schlagen wir uns halt in letzter Zeit ziemlich viel mit solchen Legacy Geschichten rum und On Premise Datenbanken, von denen aus die Brücke zu modernen Systemen zu bauen."
"876","I","02:00:55","02:01:04","Also thesistechnisch denke ich mal einfach weil ich jetzt schon so lange dran bin, werde ich das abschließen mit dem Feedback und vielleicht noch ein paar Sachen einbauen, bespreche ich dann mit Simon."
"877","I","02:01:04","02:01:12","Aber aus unternehmerischer Sicht werde ich sicherlich weiterverfolgen, weil es ist super spannend und wir sehen da sicherlich Potenzial."
"878","I","02:01:12","02:01:15","Aber eben diese Granularität ist halt extrem wichtig."
"879","P1","02:01:16","02:01:30","Ja, wenn ihr das weitermachen wollt, wir sind da jederzeit denke ich offen, dass sowohl als Versuchskaninchen als auch als Mitentwicklung, wenn wir irgendwas mit unseren Daten helfen können, sowas zu entwickeln."
"880","P1","02:01:32","02:01:36","Ich nehme nicht an, dass du das noch selber machst."
"881","P2","02:01:37","02:01:55","Aber ich denke eben von der Architektur her würde ich mir Gedanken machen, wenn es ein Tool geht, das auf der Datenbank Informationen abrufen kann, dass man dem irgendwie besser das Datenmodell beibringen."
"882","I","02:01:55","02:01:58","Ja, genau, das ist sicherlich was wir noch anschauen können."
"883","I","02:01:58","02:02:02","Ich habe hier das einfach mal aufgemacht, dass wir mal kurz durchgehen können."
"884","I","02:02:02","02:02:05","Ich möchte euch nicht komplett durcheinander bringen."
"885","I","02:02:05","02:02:06","Warte mal, irgendwo habe ich hier."
"886","I","02:02:06","02:02:10","Genau, also einfach zu zeigen, wie es so allgemein aufgebaut sind."
"887","I","02:02:10","02:02:12","Sehr, sehr viele Grafiken gerade."
"888","I","02:02:13","02:02:18","Genau, also man hat hier eben im Prinzip dieses Frontend, das war das, worüber ihr gechattet habt."
"889","I","02:02:18","02:02:33","Das geht dann rüber eben zu dem KI System, das ist so eine spezielle Version von dem KI System, das dann halt wirklich denken kann sozusagen und dann hat es halt Werkzeuge, auf die es Zugriff hat, das System und eins dieser Werkzeuge ist eben dieser MCP Server."
"890","I","02:02:33","02:02:42","MCP steht für Model Context Protocol, das ist im Prinzip wie ein HTTP Request im Internet, aber für KI Systeme."
"891","I","02:02:42","02:02:51","Und so eine Schicht habe ich im Prinzip auf den VPN Zugang oben drauf gebaut, Serverseite, halt die Schnittstelle zu gewährleisten."
"892","I","02:02:51","02:02:58","Und so kommt er dann über ODBC auf die MSSQL und hier sieht man auch bisschen, wie das KI System aufgebaut ist."
"893","I","02:02:58","02:03:12","Also er denkt halt wirklich drüber nach, macht dann Tool Call, das war das, was wir gesehen haben, wie er dann zum Beispiel in der Tabelle nach Sachen sucht und dann nach den Keywords sucht, schaut was er bekommen hat und geht zurück und denkt noch mal drüber nach, okay, bin ich jetzt wirklich fertig?"
"894","I","02:03:12","02:03:15","Und wenn er dann irgendwann fertig ist, beendet er das Ganze."
"895","I","02:03:16","02:03:28","Wie gesagt, sehr viel Diagramme, aber irgendwo hatte ich auch Sachen drin bezüglich dem MCP und das ist eben dann die Verbindung zu der tatsächlichen Datenbank."
"896","I","02:03:28","02:03:37","Also er hat hier die Möglichkeit Tables, also Tabellen zu finden, das ist eben genau dieser Scout Katalog, den er abbaut, abbildet."
"897","I","02:03:37","02:03:41","Die kann er dann auch Listen, Priorisierungen und so weiter zu machen."
"898","I","02:03:41","02:03:55","Er hat eben dieses Table Ranking und kann halt ganz viele Sachen durchführen, also Schemas holen, konkrete Spaltennamen holen von Tabellen, Queries ausführen, Queries validieren, schauen, hey, was ist da falsch gelaufen."
"899","I","02:03:55","02:04:01","Also das sind alles so Sachen, die er aktuell kann, Das ist was anderes."
"900","I","02:04:02","02:04:07","Ich weiß gar nicht, wie schnell ich zu den MCP Sachen komme, aber ich kann sonst auch gerne Infos noch hinterher schicken."
"901","I","02:04:11","02:04:20","Genau das ist dann hier, aber ich weiß nicht, wie hilfreich das jetzt in dem Fall ist, weil es ist eigentlich nur so, wie das genetworkt ist mit und wie die Queries rüberfließen."
"902","I","02:04:21","02:04:26","Vielleicht habe ich da kein schönes Dokument wie die Response Post hier."
"903","I","02:04:26","02:04:42","Eigentlich ist der Prozess vielleicht nicht super hilfreich, aber wenn er zum Beispiel nach Lager sucht, wie das eigentlich abläuft, macht er den Post Request auf den MCP Server und dort läuft dann auf der Seite sozusagen alles, was mit dem Katalog zu tun hat und so weiter."
"904","I","02:04:42","02:05:05","Also alles bezüglich Datenbankrecherche, die der Agent macht er über eine Schnittstelle auf das System und kann dann dort die Datenbank abfragen über die Werkzeuge die er zur Verfügung gestellt bekommen hat genau also so ist das so grob aufgebaut hat jetzt eine Weile gedauert da hinzukommen aber war auch ein sehr spannendes Learning über den ganzen und das ist dann der gesamte Prozess Ja ich."
"905","P2","02:05:05","02:05:32","Meine ich finde die Antworten war ja nicht völlig aus dem Ruf gegriffen von daher ist das schon nicht alle ist das schon ein Schritt in die richtige Richtung definitiv die stö in der Regel patchbomben und das hat schon länger und Beats bringen wenn man es in der."
"906","P1","02:05:32","02:05:35","Sage findet das stimmt ist."
"907","P1","02:05:35","02:05:44","Noch schwierig mich so zurückzuversetzen wie wenn ich noch nie damit gearbeitet hätte aber dann wäre man hier schneller Employee also."
"908","P2","02:05:44","02:05:58","Stufe angestellt würde eigentlich dieser Block erreichen in irgendeiner Reise und da kamen die Antworten rapide und präzise aber eben."
"909","P1","02:06:00","02:06:00","Ich."
"910","P2","02:06:00","02:06:02","Habe ja morgen Gott sei Dank noch."
"911","P1","02:06:02","02:06:10","Zu tun das tut er mal so cool ich bin gespannt ob das und."
"912","I","02:06:10","02:06:35","Wie das weitergeht ja und also eben was du auch meintest mit dem Testkaninchen sind wir sicherlich auch offen also ich finde es eine super spannende Idee ich habe mich jetzt seit einem Jahr mit dem ganzen Thema befasst und mega viel gelernt wie man wirklich diese on premise Sachen mit Cloud System verbindet also wir sind da sicherlich offen dass wir das uns auch mal genauer anschauen können weiter ausrollen können wäre super spannend wir."
"913","P1","02:06:35","02:06:49","Sind klein genug dass wir machen können was immer wir wollen perfekt wir haben denke ich viel Daten und keiner der uns hindert sofern es unser itler zulässt."
"914","P2","02:06:49","02:07:23","Ja klar wir haben Möglichkeiten also wir können gerne auch diese Datensammlung freistellen zum Beispiel damit man ich weiß es ist ja immerhin haben wir glaube ich langsam zehn Jahre Daten irgend sowas und die Datenbank Da könnte ich zum Beispiel eben alles was Geldwerte sind könnte ich geteilt durch 1000 oder sowas blödes verstümmeln oder so falls es da ein."
"915","P1","02:07:24","02:07:37","Bedarf gibt solange ihr das für euch behaltet und mit unseren Kunden zuschickt ist mir das eigentlich alles auch wurscht so viel zu verheimlichen gibt's dann auch wieder."
"916","I","02:07:37","02:07:37","Nicht."
"917","P1","02:07:40","02:07:46","Aber spannend das ist eine Masterarbeit meinte bald auf."
"918","I","02:07:49","02:08:03","Eigentlich war das Ziel jetzt die erste Deadline war im August aber da waren wir gerade sind meine Freundin und ich gerade umgezogen war star nichts nächste Deadline war im November aber dann hatten wir beim Unternehmen halt einfach unglaublich viel zu tun mit ganz viel Kundenprojekten und so weiter."
"919","I","02:08:04","02:08:07","Und jetzt ist es dann halt Februar."
"920","I","02:08:07","02:08:13","Also jetzt mit der User Study bin ich eigentlich am Ende sozusagen und muss eigentlich nur noch schreiben."
"921","I","02:08:15","02:08:22","Also ich werde wahrscheinlich noch Anpassungen machen, aber es macht auch keinen Sinn, dann finale System zu publizieren, das nicht getestet wurde."
"922","I","02:08:22","02:08:26","Also eigentlich müsste es ja das System sein, was ich dann auch für die Arbeit nutze."
"923","I","02:08:27","02:08:30","Man macht doch mal eine Studie, aber müssen ja auch alle erstmal die Zeit finden."
"924","P1","02:08:31","02:08:32","Genau."
"925","I","02:08:33","02:08:34","Wunderbar."
"926","P1","02:08:34","02:08:37","P1, vielen lieben Dank für die Melde dich."
"927","I","02:08:41","02:08:41","Es hat mich gefreut."
"928","P2","02:08:41","02:08:42","Mich auch."
"929","I","02:08:44","02:08:45","Dankeschön."
"930","I","02:08:45","02:08:55","Ihr fahrt jetzt zurück, Extra für mich hierher gekommen, sonst hätten wir uns auch in Zürich oder so treffen können."
"931","I","02:09:00","02:09:01","Vielen dank, schönen tag noch."
